"R_0list" "mlist" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100"
"43" 13.8787878787879 0.171571428571429 0 0 0 0.2 0 0 0 0 0.1 0.2 0 0.1 0.2 0.1 0.3 0.3 0.6 0.6 0.3 0.3 0.8 0.4 0.4 0.6 0.5 0.5 0.9 0.6 0.6 0.8 0.6 0.7 0.5 0.5 0.5 0.5 0.8 0.4 0.7 0.3 0.2 0.3 0.3 0.4 0.4 0.4 0.3 0.3 0.3 0.2 0.3 0.8 0.1 0.2 0.1 0.5 0.2 0.4 0.2 0.3 0.1 0.6 0.5 0.4 0.4 0.4 0.4 0.4 0.5 0.2 0.2 0.2 0.6 0.4 0.3 0 0.3 0.6 0.5 0.4 0.4 0.3 0.6 0.3 0.4 0.6 0.5 0.7 0.5 0.7 0.4 0.5 0.4 0.5 0.7 0.4 0.8 0.6 0.6 0.7
"44" 14.1616161616162 0.175632653061224 0 0 0.1 0 0 0.1 0.1 0.1 0.2 0.2 0 0 0.4 0.1 0.1 0.2 0.4 0.4 0 0.6 0.3 0.5 0.2 0.5 0.5 0.6 0.8 0.5 0.5 0.4 0.3 0.5 0.9 0.4 0.4 0.6 0.6 0.6 0.5 0.5 0.5 0.3 0.5 0.2 0.6 0.3 0.4 0.3 0.2 0.2 0.3 0.3 0.2 0.3 0.4 0.5 0.3 0.3 0.1 0.1 0.3 0.4 0.4 0.4 0.4 0.3 0.2 0.3 0.2 0.1 0.5 0.3 0.2 0.2 0.3 0.3 0.3 0.2 0.4 0.4 0.3 0.5 0.4 0.4 0.2 0.7 0.6 0.3 0.6 0.7 0.3 0.4 0.7 0.4 0.4 0.6 0.7 0.5 0.4 0.3
"45" 14.4444444444444 0.17969387755102 0.2 0.1 0 0 0 0.2 0 0 0 0 0.2 0.1 0.1 0.3 0.1 0.1 0.5 0.3 0.6 0.4 0.5 0.4 0.4 0.8 0.4 0.6 0.5 0.4 0.4 0.6 0.6 0.6 0.8 0.5 0.3 0.4 0.1 0.4 0.6 0.7 0.3 0.2 0.5 0.4 0.3 0.5 0.2 0.5 0.2 0.3 0.5 0.4 0.6 0.1 0.3 0.1 0.2 0.3 0.6 0.4 0.3 0.1 0 0.1 0.3 0.2 0.4 0.4 0.4 0.2 0.2 0.5 0.2 0.3 0.2 0.4 0.2 0.6 0.3 0.5 0.5 0.3 0.5 0.5 0.7 0.8 0.5 0.4 0.6 0.5 0.6 0.4 0.7 0.6 0.1 0.6 0.6 0.4 0.7 0.7
"46" 14.7272727272727 0.183755102040816 0 0 0.1 0 0.1 0.2 0.1 0.1 0.1 0 0.3 0.1 0.1 0.3 0.3 0.5 0.1 0.6 0.2 0.7 0.4 0.7 0.6 0.6 0.5 0.7 0.7 0.6 0.8 0.9 0.5 0.9 0.4 0.6 0.5 0.3 0.3 0.6 0.6 0.4 0.1 0.7 0.4 0.3 0.3 0.4 0.5 0.4 0.4 0.5 0.2 0 0.2 0.5 0.2 0.4 0.3 0.2 0.2 0.4 0.2 0.8 0.3 0.3 0.2 0.3 0.2 0.1 0.1 0.4 0.2 0.4 0.6 0.3 0.2 0.4 0.6 0.5 0.7 0.6 0.4 0.4 0.6 0.5 0.8 0.4 0.5 0.8 0.3 0.4 0.6 0.5 0.7 0.7 0.7 0.8 0.6 0.8 0.8 0.9
"47" 15.010101010101 0.187816326530612 0.1 0 0.2 0 0 0 0.1 0 0 0 0.4 0.3 0.1 0.2 0.4 0.5 0.3 0.2 0.7 0.5 0.7 0.8 0.6 0.6 0.5 0.6 0.6 0.4 0.6 0.4 0.4 0.4 0.6 0.8 0.6 0.5 0.5 0.6 0.8 0.5 0.2 0.3 0.6 0.5 0.6 0.6 0.2 0.3 0.3 0.3 0.6 0.5 0.2 0.3 0.1 0.1 0.4 0.4 0.1 0.3 0.1 0.2 0 0.5 0.3 0.2 0.9 0 0.3 0.4 0.5 0.2 0.3 0.5 0.4 0.3 0.4 0.5 0.4 0.5 0.3 0.6 0.5 0.4 0.9 0.9 0.7 0.6 0.3 0.5 0.6 0.8 0.6 0.3 0.8 0.5 0.8 0.5 0.9 0.7
"48" 15.2929292929293 0.191877551020408 0 0 0.1 0 0 0.1 0 0.1 0 0.1 0.2 0.1 0.3 0.4 0.4 0.3 0.3 0.5 0.3 0.5 0.4 0.7 0.5 0.7 0.9 0.5 0.7 0.7 0.5 0.6 0.6 0.8 0.4 0.4 0.7 0.6 0.5 0.7 0.6 0.5 0.3 0.7 0.5 0.7 0.5 0.5 0.1 0.4 0.4 0.3 0.5 0.5 0.4 0.4 0.5 0.4 0.4 0.5 0.3 0.4 0.5 0.4 0.1 0.2 0.1 0.1 0.3 0.4 0.4 0.5 0.6 0.2 0.2 0.5 0.4 0.6 0.4 0.6 0.3 0.5 0.5 0.8 0.4 0.6 0.5 0.5 0.3 0.7 0.5 0.5 0.5 0.6 0.8 0.4 0.6 0.8 0.7 0.9 0.7 0.3
"49" 15.5757575757576 0.195938775510204 0 0 0 0.1 0 0.2 0 0 0.1 0.3 0.2 0.3 0.7 0.3 0.5 0.2 0.3 0.4 0.5 0.9 0.7 0.6 0.8 0.6 0.6 0.7 0.7 0.6 0.7 0.7 0.7 0.6 0.4 0.7 0.5 0.5 0.5 0.7 0.7 0.4 0.3 0.3 0.5 0.4 0.4 0.4 0.3 0.4 0.2 0.2 0.4 0.4 0.2 0.3 0.2 0.4 0.4 0.3 0.2 0 0.1 0.1 0.3 0.2 0.5 0.2 0.6 0.3 0.1 0.3 0.6 0.5 0.3 0.2 0.4 0.3 0.2 0.5 0.3 0.4 0.5 0.4 0.2 0.2 0.7 0.5 0.5 0.5 0.8 0.4 0.6 0.5 0.4 0.6 0.7 0.8 0.7 0.8 0.8 0.5
"50" 15.8585858585859 0.2 0 0.1 0.1 0.1 0.1 0 0.1 0.1 0.2 0.1 0 0.2 0.4 0.5 0.3 0.3 0.4 0.4 0.4 0.9 0.5 0.8 0.6 0.8 0.7 0.5 0.8 0.6 0.6 0.7 0.8 0.5 0.5 0.7 0.5 0.2 0.9 0.5 0.5 0.4 0.5 0.8 0.3 0.5 0.5 0.7 0.6 0.3 0.1 0.3 0.4 0.4 0.3 0.6 0.3 0.2 0.5 0.1 0.2 0.5 0.4 0.6 0.4 0.3 0.3 0.2 0.4 0.3 0.3 0.5 0.3 0.4 0.3 0.3 0.4 0.4 0.5 0.6 0.6 0.4 0.5 0.7 0.2 0.5 0.7 0.5 0.3 0.7 0.5 0.7 0.5 0.5 0.7 0.6 0.7 0.9 0.8 0.9 0.6 0.8
"51" 16.1414141414141 0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"52" 16.4242424242424 0.00506122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"53" 16.7070707070707 0.00912244897959184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"54" 16.989898989899 0.0131836734693878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"55" 17.2727272727273 0.0172448979591837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"56" 17.5555555555556 0.0213061224489796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"57" 17.8383838383838 0.0253673469387755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0
"58" 18.1212121212121 0.0294285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"59" 18.4040404040404 0.0334897959183674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"60" 18.6868686868687 0.0375510204081633 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0.1 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0
"61" 18.969696969697 0.0416122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0
"62" 19.2525252525253 0.0456734693877551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0.1 0
"63" 19.5353535353535 0.049734693877551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0 0.1 0 0.1 0 0 0.1 0.1 0 0 0.1 0.1 0.1 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0
"64" 19.8181818181818 0.0537959183673469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0.1 0 0 0 0 0.1 0.1 0 0.2 0.2 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"65" 20.1010101010101 0.0578571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0 0.1 0.1 0.2 0.1 0 0 0 0.1 0 0.1 0 0.1 0.1 0 0 0.1 0 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.1 0.1 0 0 0 0
"66" 20.3838383838384 0.0619183673469388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.1 0 0.1 0.2 0.2 0 0 0.2 0 0.1 0 0 0.1 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0 0 0 0 0 0.1 0.1 0 0 0 0 0 0.1 0.1 0 0 0 0 0 0.1 0.1 0 0.1 0 0.1 0 0 0 0.1 0 0.3 0 0 0.1 0 0
"67" 20.6666666666667 0.0659795918367347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.1 0 0.1 0.2 0.1 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0.1 0.1 0.1 0.1 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0.1 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0.1 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0 0.1 0.1 0 0 0.1 0 0 0 0 0
"68" 20.9494949494949 0.0700408163265306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0.2 0 0.1 0 0 0 0.1 0 0.1 0.1 0.1 0 0.2 0 0 0.3 0 0 0.1 0 0 0 0.2 0.2 0 0 0.2 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0.1 0 0 0 0 0 0 0 0.1 0 0.1 0 0.1 0 0 0.1 0 0 0 0 0 0 0.1 0 0 0 0.2 0.1 0.1 0 0.2 0.1 0.2 0 0.1 0
"69" 21.2323232323232 0.0741020408163265 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0.1 0 0.1 0 0 0 0.1 0.1 0.1 0.2 0.2 0 0.1 0 0.1 0 0.2 0.2 0.1 0.2 0.1 0.1 0.1 0 0 0.1 0 0.1 0.1 0.2 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.1 0 0.1 0 0.1 0 0 0 0 0.1 0 0 0 0.1 0.1 0 0 0 0 0.1 0 0 0.1 0.1 0 0 0.1 0 0.1 0 0.2 0
"70" 21.5151515151515 0.0781632653061225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0.1 0 0.1 0.2 0.3 0.1 0 0.2 0.1 0.2 0.2 0.2 0.1 0.1 0.3 0 0 0.2 0.2 0.1 0 0.2 0 0 0 0.1 0.1 0.1 0.1 0 0 0.1 0 0 0.1 0 0 0 0.1 0.1 0.1 0 0 0 0 0 0 0 0 0 0.2 0.1 0 0.1 0 0 0.1 0 0 0 0 0.1 0 0 0.1 0.2 0 0 0.3 0.2 0.1 0 0 0.1 0.2 0.1 0.2 0 0 0.3 0 0.1
"71" 21.7979797979798 0.0822244897959184 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0.2 0.1 0.2 0.2 0 0 0.1 0.1 0.1 0.3 0 0.1 0 0 0.1 0.1 0.3 0.2 0.1 0 0.1 0 0.1 0 0.1 0.3 0.2 0 0 0 0 0 0 0 0.2 0 0 0.1 0 0.1 0 0 0.1 0 0 0 0.2 0 0 0 0.1 0.1 0 0.1 0 0 0.1 0 0 0 0 0 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0.1 0.1 0 0.3 0.1 0.1 0.1 0.2 0 0.4 0.1 0
"72" 22.0808080808081 0.0862857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.1 0.1 0.2 0 0.1 0.3 0 0.1 0.2 0.1 0.1 0.2 0 0.3 0.2 0.3 0.1 0.1 0 0.3 0 0 0.2 0 0 0.1 0.1 0.1 0 0.1 0 0.1 0.1 0 0.2 0 0.1 0.1 0 0 0.1 0.2 0.1 0 0 0.1 0 0.1 0 0 0.1 0 0 0 0.1 0.1 0 0.2 0 0 0 0 0.1 0.1 0.1 0.1 0 0 0 0.2 0 0 0.1 0 0.1 0.1 0.2 0.1 0.1 0.1 0.1 0.4 0 0.1 0.2
"73" 22.3636363636364 0.0903469387755102 0 0 0 0 0 0 0.1 0 0 0.1 0 0 0 0.3 0.1 0.1 0.1 0.1 0 0.3 0.1 0.1 0.1 0.1 0.1 0.1 0.2 0.2 0.3 0 0.2 0.2 0.2 0.2 0.1 0.1 0.2 0.1 0 0.1 0.1 0.1 0.2 0.1 0.1 0.1 0.1 0.1 0.2 0.1 0 0.3 0 0.2 0 0.1 0 0.2 0 0 0 0 0 0 0 0.1 0 0 0 0.1 0 0 0.1 0.1 0 0.1 0.1 0.1 0 0.2 0.2 0 0 0 0.1 0 0.2 0 0 0.1 0 0.3 0 0.1 0 0.1 0 0.3 0.2 0
"74" 22.6464646464646 0.0944081632653061 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0.1 0.3 0.2 0.2 0.2 0.4 0 0 0.4 0.1 0.2 0.4 0.2 0.2 0.1 0.3 0.1 0.2 0.1 0.1 0.2 0 0.1 0.1 0.1 0.1 0 0 0 0.2 0.3 0 0.1 0 0 0 0.1 0.1 0 0 0.3 0 0 0 0 0 0.1 0 0.1 0 0.1 0 0.1 0.2 0.2 0.1 0.3 0.1 0.1 0.1 0.1 0.2 0 0 0.2 0.2 0.1 0 0.2 0.4 0 0.1 0 0 0.1 0.3 0 0.1 0.4 0.1 0.2
"75" 22.9292929292929 0.0984693877551021 0 0 0 0 0 0 0 0 0.1 0.2 0 0.2 0.1 0.1 0 0 0.1 0.1 0.1 0.1 0.3 0.1 0.2 0.2 0.3 0.2 0.3 0.1 0.1 0.1 0 0.1 0.2 0.1 0.1 0 0.1 0.2 0.2 0.2 0.2 0.1 0.1 0 0.1 0.2 0 0 0 0 0.1 0.1 0.1 0 0.1 0 0 0 0 0.1 0.1 0.2 0.2 0.1 0.1 0.3 0 0 0.2 0 0 0.1 0.1 0.1 0 0.1 0.2 0.1 0.1 0.3 0.2 0 0.1 0.2 0 0.2 0.2 0.2 0 0.1 0 0.1 0 0.2 0.2 0.3 0.2 0 0.3 0.4
"76" 23.2121212121212 0.102530612244898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0.2 0.2 0.1 0.3 0.1 0.2 0.2 0.3 0.1 0.3 0.2 0.5 0.1 0.3 0.1 0.2 0.1 0.1 0.3 0.1 0 0 0 0.2 0 0 0 0.1 0.3 0.2 0.4 0.2 0.2 0.4 0 0.1 0.1 0 0 0.1 0 0 0.1 0 0 0.2 0 0 0.2 0 0 0 0 0 0.2 0.2 0.1 0.1 0.1 0.3 0 0.4 0.2 0.2 0.2 0.2 0 0.2 0.1 0.2 0.2 0.5 0.2 0 0.1 0.1 0.1 0.1 0.3 0.1 0.3 0.2 0.1
"77" 23.4949494949495 0.106591836734694 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0 0.1 0 0.1 0.1 0.3 0.1 0.1 0.3 0.3 0.4 0.1 0.3 0.2 0.4 0.3 0 0.3 0.1 0.2 0.2 0.2 0.1 0.3 0.3 0.3 0.1 0.1 0.2 0.6 0.1 0.1 0.1 0.2 0.1 0.2 0.1 0.1 0.1 0.1 0.2 0.2 0.1 0.3 0 0 0.1 0.1 0 0 0 0.1 0.2 0 0.3 0.1 0.2 0 0 0.2 0.1 0.2 0 0.2 0.1 0 0.1 0 0.2 0.2 0 0 0.2 0.3 0.2 0.1 0.4 0.2 0.1 0.5 0.2 0.3 0.1 0.2 0.3 0.2 0.4
"78" 23.7777777777778 0.11065306122449 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.2 0 0.2 0 0.1 0.4 0.3 0.3 0.4 0 0.3 0.4 0.1 0.3 0.1 0 0.1 0.2 0.4 0 0.1 0.3 0.2 0 0.1 0.3 0.2 0.4 0.4 0.2 0.1 0.2 0.2 0.1 0.2 0.2 0 0.1 0.1 0.1 0 0 0.1 0.2 0.1 0.1 0.1 0 0.1 0.1 0.1 0.1 0.2 0.1 0 0.3 0.1 0.1 0.1 0.1 0.1 0 0 0.2 0.1 0.2 0 0.4 0.1 0.1 0.2 0.4 0.2 0 0.2 0.2 0.4 0.3 0.3 0.4 0.3 0.4 0 0.4 0.2 0.3
"79" 24.0606060606061 0.114714285714286 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1 0.1 0.2 0.1 0 0.2 0.2 0.1 0.3 0.1 0.2 0.2 0.2 0.2 0.2 0.3 0.5 0.4 0.3 0.1 0.4 0.1 0 0.3 0.4 0.1 0.2 0.4 0 0.2 0.1 0.2 0 0.2 0 0 0.1 0 0.1 0 0.1 0.2 0 0 0.2 0.2 0 0.2 0.2 0.1 0.1 0 0 0.1 0.1 0.1 0.1 0 0.1 0 0.1 0.1 0.1 0.2 0.3 0 0 0.2 0.1 0.2 0.2 0.3 0.1 0.1 0.3 0.1 0 0.3 0.3 0.1 0.4 0.3 0.3 0.3 0.3 0.5 0.3
"80" 24.3434343434343 0.118775510204082 0 0 0 0 0 0 0 0 0 0.1 0 0.2 0.1 0 0.1 0.2 0.1 0.3 0 0 0 0.1 0.3 0.2 0.2 0.2 0.2 0.5 0.3 0.4 0.3 0.3 0.4 0.5 0.2 0 0.5 0.3 0.3 0.3 0.3 0 0.2 0.2 0.1 0.1 0.2 0 0.1 0.2 0 0.1 0.1 0 0.1 0.1 0 0 0 0 0.1 0.2 0.2 0.3 0.1 0.1 0.3 0.1 0 0 0.1 0 0.2 0.1 0 0 0 0.1 0 0.1 0.1 0.1 0.1 0.2 0.2 0.2 0.1 0.1 0.2 0.4 0 0.4 0.1 0.2 0.2 0.3 0.3 0.4 0.5 0.4
"81" 24.6262626262626 0.122836734693878 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0.1 0.2 0 0 0 0 0.3 0.3 0.1 0.3 0.3 0.2 0.3 0.1 0.3 0.4 0.2 0.3 0.5 0.3 0.2 0.2 0.1 0.2 0.3 0.3 0.3 0.2 0.2 0.2 0 0 0.2 0 0 0.2 0.2 0.3 0.2 0 0.2 0.4 0 0.2 0 0.1 0.1 0.4 0.1 0.3 0.2 0.1 0 0.1 0 0.3 0.1 0 0.1 0.1 0.1 0.1 0.3 0.3 0.4 0.4 0 0.1 0.2 0.4 0.3 0.1 0.2 0.1 0 0.2 0.2 0 0.4 0.2 0.1 0.4 0.6 0.4 0.4 0.1 0.3 0.4
"82" 24.9090909090909 0.126897959183673 0 0 0 0 0 0 0.1 0 0.1 0 0 0 0.1 0.1 0 0.1 0.2 0 0.1 0.2 0.2 0.3 0.4 0.1 0.4 0.2 0.4 0.2 0.2 0.4 0.3 0.3 0.3 0.1 0.3 0.2 0.8 0.5 0.2 0.2 0.3 0.3 0.2 0.2 0.3 0.2 0 0.2 0.2 0.3 0.3 0.3 0.1 0.1 0.2 0.1 0.2 0.1 0.1 0.2 0.3 0.2 0.2 0.1 0.2 0 0.1 0.1 0.3 0 0.1 0.2 0.1 0 0.2 0.1 0.1 0.2 0.1 0.3 0.5 0 0.1 0.2 0 0.2 0.4 0.4 0.4 0.1 0.5 0.4 0.5 0.2 0.6 0.5 0.5 0.4 0.7 0.3
"83" 25.1919191919192 0.130959183673469 0.1 0 0.1 0 0 0 0 0.1 0 0.1 0 0 0.1 0.1 0.1 0.2 0.4 0.2 0 0 0.3 0.1 0.4 0.4 0.4 0.4 0.5 0.4 0.7 0.2 0.2 0.3 0.1 0.2 0.1 0.1 0.1 0.6 0.2 0.2 0.2 0.3 0.3 0.2 0.1 0.2 0 0 0.1 0.2 0.4 0.2 0 0 0.4 0 0.1 0.3 0.1 0.1 0 0.1 0.5 0.1 0.2 0.1 0.2 0.3 0.2 0.2 0 0.2 0.1 0.2 0.3 0 0.1 0.2 0.5 0.2 0.1 0.2 0.5 0.2 0.1 0.3 0.4 0 0.3 0.3 0.4 0 0.2 0.3 0.5 0.2 0.4 0.6 0.3 0.7
"84" 25.4747474747475 0.135020408163265 0 0 0.1 0.1 0.1 0 0 0.1 0 0 0.2 0.1 0 0.2 0.1 0.1 0.4 0.4 0.5 0.4 0.4 0.2 0.3 0.4 0.2 0 0.6 0.7 0.4 0.6 0.1 0.6 0.5 0.2 0.1 0.3 0.5 0.4 0.1 0.3 0.3 0.4 0.2 0.2 0.4 0.1 0 0 0 0.3 0.2 0 0.2 0.1 0.1 0.4 0 0 0.3 0 0 0.4 0.5 0.2 0.2 0.1 0 0.2 0.1 0.1 0.2 0.1 0.2 0.4 0.3 0.4 0.3 0.1 0.3 0.4 0.3 0.2 0.2 0.1 0.5 0.6 0.2 0.1 0.3 0.4 0.1 0.5 0.5 0.4 0.5 0.1 0.4 0.2 0.6 0.4
"85" 25.7575757575758 0.139081632653061 0 0 0 0 0 0 0 0 0.1 0.1 0.2 0 0.1 0.1 0.3 0.2 0.1 0.2 0.2 0.1 0.5 0.4 0.4 0.2 0.6 0.2 0.4 0.3 0.5 0.3 0.3 0.4 0.4 0.2 0.5 0.3 0.5 0.1 0.1 0.4 0.1 0.3 0.3 0.3 0.4 0.4 0.2 0.2 0.1 0.3 0.1 0 0.2 0.2 0.3 0.1 0 0 0.1 0.2 0.2 0.1 0.1 0.2 0.3 0.2 0.2 0.2 0.1 0.4 0.1 0.5 0.2 0.3 0.2 0.2 0.2 0.1 0.2 0 0.2 0.1 0.3 0.2 0.2 0.3 0.4 0.1 0.4 0.1 0.1 0.7 0.4 0.4 0.5 0.5 0.3 0.4 0.7 0.7
